source_id,job_title_raw,soc_code_raw,occurrence_count,before_version,after_version,before_technical_role,after_technical_role,before_family,after_family,before_method,after_method,before_rule,after_rule,before_review_status,after_review_status,transition
dol_perm,Associate,15-2051.01,20,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1299.08,20,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager,15-1299.00,20,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1253.00,20,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1253.00,20,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Consultant,15-1253.00,20,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Project Manager,11-3021,20,role_taxonomy_v1,role_taxonomy_v2,True,False,technical_management_related,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:5,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:technical_management_related -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1299.00,19,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1132.00,19,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Project Manager,15-1299.08,18,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,Product Manager,15-2051.01,17,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1299.08,17,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager,15-1299.08,17,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1252,17,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Product Manager,15-1133,17,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,MANAGER,11-3021,17,role_taxonomy_v1,role_taxonomy_v2,True,False,technical_management_related,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:5,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:technical_management_related -> NOT_RELEVANT:not_relevant
dol_lca,Director,15-2051.01,16,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager,15-1199.09,16,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,Associate,15-2051.00,15,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst ,15-1211.00,15,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Manager,15-1299.08,14,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,Consultant,15-1253.00,14,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Consultant,15-1243.00,13,role_taxonomy_v1,role_taxonomy_v2,True,False,data_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:1,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1299.09,13,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,BUSINESS ANALYST,15-1252.00,13,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,MANAGER,15-1132,13,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Associate,15-1243.01,12,role_taxonomy_v1,role_taxonomy_v2,True,False,data_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:1,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_engineering -> NOT_RELEVANT:not_relevant
dol_lca,ASSOCIATE,15-2051.00,12,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager,15-2051.00,12,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1299.05,12,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager ,15-1299.09,12,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,Director,11-3021,12,role_taxonomy_v1,role_taxonomy_v2,True,False,technical_management_related,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:5,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:technical_management_related -> NOT_RELEVANT:not_relevant
dol_lca,Manager ,11-3021.00,12,role_taxonomy_v1,role_taxonomy_v2,True,False,technical_management_related,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:5,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:technical_management_related -> NOT_RELEVANT:not_relevant
dol_perm,Recruitment Officer,41-4012,11,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1243.00,11,role_taxonomy_v1,role_taxonomy_v2,True,False,data_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:1,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_engineering -> NOT_RELEVANT:not_relevant
dol_lca,BUSINESS ANALYST,15-1299.00,11,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Consultant,15-1299.09,11,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,Director,15-1199,11,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Project Manager,15-1253.00,11,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Project Manager,15-1211.00,11,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Director,15-2051.00,10,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,BUSINESS ANALYST,15-1299.08,10,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,PROJECT MANAGER,15-1299.00,10,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,ASSOCIATE,15-1132.00,10,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1251.00,10,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Manager,11-3021.00,10,role_taxonomy_v1,role_taxonomy_v2,True,False,technical_management_related,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:5,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:technical_management_related -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager ,11-3021.00,10,role_taxonomy_v1,role_taxonomy_v2,True,False,technical_management_related,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:5,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:technical_management_related -> NOT_RELEVANT:not_relevant
dol_lca,Associate ,15-1252.00,9,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Consultant,15-1132.00,9,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager ,15-1252.00,9,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Product Manager ,15-1252.00,9,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1121.00,9,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Consultant,15-1212.00,9,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_perm,Project Manager,15-1121,9,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_perm,BUSINESS ANALYST,15-2051.01,8,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst ,15-2051.01,8,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_perm,Consultant,15-2051.00,8,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,ASSOCIATE,15-1253.00,8,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Associate,15-1253.00,8,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Associate,15-1212.00,8,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1244.00,8,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1211,8,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_perm,Project Manager,15-1211.00,8,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_perm,Product Manager,15-2051.00,7,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1199.08,7,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,MANAGER,15-1199,7,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,PROJECT MANAGER,15-1199.09,7,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,Business Analyst,15-1253.00,7,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Manager,15-1211.00,7,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_perm,Director,11-3021.00,7,role_taxonomy_v1,role_taxonomy_v2,True,False,technical_management_related,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:5,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:technical_management_related -> NOT_RELEVANT:not_relevant
dol_lca,PRODUCT MANAGER,11-3021.00,7,role_taxonomy_v1,role_taxonomy_v2,True,False,technical_management_related,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:5,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:technical_management_related -> NOT_RELEVANT:not_relevant
dol_perm,Product Manager ,11-3021.00,7,role_taxonomy_v1,role_taxonomy_v2,True,False,technical_management_related,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:5,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:technical_management_related -> NOT_RELEVANT:not_relevant
dol_lca,Recruiting Research Associate ,13-1071.00,6,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_perm,Recruitment Officer,11-3131.00,6,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
